onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	experiment	session	subject
2765.476	4.017	2821120	STUDY_PAIR	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
2769.493	1.002	2825137	PAIR_OFF	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
2770.495	0.0	2826139	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2770.495	10.983	2826139	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2781.478	0.0	2837122	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2781.478	0.018	2837122	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2781.496	0.266	2837140	TEST_ORIENT	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2781.762	0.583	2837406	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2782.345	0.001	2837989	TEST_PROBE	n/a	1	1	CUERVO	n/a	ROBLE	CUERVO	26	PAL1	0	R1238N
2782.346	2.142	2837990	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2784.488	1.874	2840132	REC_EVENT	2142	1	1	CUERVO	<>	ROBLE	CUERVO	26	PAL1	0	R1238N
2786.362	1.0	2842006	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2787.362	0.017	2843006	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2787.379	0.251	2843023	TEST_ORIENT	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2787.63	0.699	2843274	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2788.329	0.001	2843973	TEST_PROBE	n/a	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2788.33	1.149	2843974	REC_START	n/a	2	-999	n/a	ROBLE	n/a	n/a	26	PAL1	0	R1238N
2789.479	0.673	2845123	REC_EVENT	1149	2	2	CORREO	CORREO	CORREO	MANGA	26	PAL1	0	R1238N
2790.152	2.194	2845796	REC_EVENT	1822	2	2	CORREO	ROBLE	CORREO	MANGA	26	PAL1	0	R1238N
2792.346	1.001	2847990	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2793.347	0.016	2848991	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2793.363	0.268	2849007	TEST_ORIENT	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
2793.631	0.699	2849275	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2794.33	0.0	2849974	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2794.33	4.017	2849974	TEST_PROBE	n/a	3	3	MANGUERA	n/a	PATO	MANGUERA	26	PAL1	0	R1238N
2798.347	0.719	2853991	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2799.066	0.281	2854710	REC_EVENT	4736	3	3	MANGUERA	<>	PATO	MANGUERA	26	PAL1	0	R1238N
2799.347	0.01	2854991	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2799.357	10.276	2855001	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	26	PAL1	0	R1238N
2809.633	10.928	2865277	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2820.561	0.007	2876204	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2820.568	0.266	2876211	STUDY_ORIENT	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2820.834	0.533	2876477	STUDY_ORIENT_OFF	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2821.367	4.017	2877010	STUDY_PAIR	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2825.384	1.017	2881027	PAIR_OFF	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2826.401	0.268	2882044	STUDY_ORIENT	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2826.669	0.732	2882312	STUDY_ORIENT_OFF	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2827.401	4.017	2883044	STUDY_PAIR	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2831.418	1.017	2887061	PAIR_OFF	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2832.435	0.268	2888078	STUDY_ORIENT	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2832.703	0.599	2888346	STUDY_ORIENT_OFF	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2833.302	4.017	2888945	STUDY_PAIR	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2837.319	1.001	2892962	PAIR_OFF	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2838.32	0.0	2893963	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2838.32	8.85	2893963	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2847.17	0.001	2902813	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2847.171	0.016	2902814	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2847.187	0.267	2902830	TEST_ORIENT	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2847.454	0.633	2903097	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2848.087	0.001	2903730	TEST_PROBE	n/a	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2848.088	1.438	2903731	REC_START	n/a	3	-999	n/a	ZANJA	n/a	n/a	27	PAL1	0	R1238N
2849.526	0.895	2905169	REC_EVENT	1438	3	1	EFECTIVO	EFECTIVO	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2850.421	1.683	2906064	REC_EVENT	2333	3	1	EFECTIVO	ZANJA	EFECTIVO	ZANJA	27	PAL1	0	R1238N
2852.104	1.0	2907747	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2853.104	0.017	2908747	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2853.121	0.267	2908764	TEST_ORIENT	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2853.388	0.683	2909031	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2854.071	0.001	2909714	TEST_PROBE	n/a	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2854.072	0.994	2909715	REC_START	n/a	2	-999	n/a	BASURA	n/a	n/a	27	PAL1	0	R1238N
2855.066	1.735	2910709	REC_EVENT	994	2	2	BASURA	BASURA	CAMARON	BASURA	27	PAL1	0	R1238N
2856.801	1.288	2912444	REC_EVENT	2729	2	2	BASURA	<>	CAMARON	BASURA	27	PAL1	0	R1238N
2858.089	1.0	2913732	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2859.089	0.016	2914732	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2859.105	0.267	2914748	TEST_ORIENT	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2859.372	0.767	2915015	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2860.139	0.0	2915782	TEST_PROBE	n/a	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2860.139	1.341	2915782	REC_START	n/a	1	-999	n/a	VACA	n/a	n/a	27	PAL1	0	R1238N
2861.48	2.676	2917123	REC_EVENT	1341	1	3	VACA	VACA	VACA	ARBUSTO	27	PAL1	0	R1238N
2864.156	1.0	2919798	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2865.156	0.011	2920798	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2865.167	7.475	2920809	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	27	PAL1	0	R1238N
2872.642	10.929	2928284	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2883.571	0.005	2939213	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2883.576	0.267	2939218	STUDY_ORIENT	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2883.843	0.599	2939485	STUDY_ORIENT_OFF	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2884.442	4.017	2940084	STUDY_PAIR	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2888.459	1.017	2944101	PAIR_OFF	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2889.476	0.268	2945118	STUDY_ORIENT	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2889.744	0.767	2945386	STUDY_ORIENT_OFF	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2890.511	4.017	2946153	STUDY_PAIR	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2894.528	1.017	2950170	PAIR_OFF	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2895.545	0.266	2951187	STUDY_ORIENT	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2895.811	0.616	2951453	STUDY_ORIENT_OFF	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2896.427	4.017	2952069	STUDY_PAIR	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2900.444	1.0	2956086	PAIR_OFF	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2901.444	0.0	2957086	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2901.444	6.701	2957086	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2908.145	0.001	2963787	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2908.146	0.016	2963788	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2908.162	0.267	2963804	TEST_ORIENT	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2908.429	0.584	2964071	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2909.013	0.001	2964655	TEST_PROBE	n/a	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2909.014	1.116	2964656	REC_START	n/a	1	-999	n/a	LAGO	n/a	n/a	28	PAL1	0	R1238N
2910.13	2.9	2965772	REC_EVENT	1116	1	1	LAGO	LAGO	LAGO	CONCHA	28	PAL1	0	R1238N
2913.03	1.001	2968671	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2914.031	0.015	2969672	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2914.046	0.267	2969687	TEST_ORIENT	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2914.313	0.701	2969954	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2915.014	0.0	2970655	TEST_PROBE	n/a	2	2	TENEDOR	n/a	CABRA	TENEDOR	28	PAL1	0	R1238N
2915.014	1.065	2970655	REC_START	n/a	2	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2916.079	2.952	2971720	REC_EVENT	1065	2	2	TENEDOR	<>	CABRA	TENEDOR	28	PAL1	0	R1238N
2919.031	1.0	2974672	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2920.031	0.016	2975672	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2920.047	0.267	2975688	TEST_ORIENT	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2920.314	0.766	2975955	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2921.08	0.002	2976721	TEST_PROBE	n/a	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2921.082	1.58	2976723	REC_START	n/a	3	-999	n/a	PANTALONES	n/a	n/a	28	PAL1	0	R1238N
2922.662	2.069	2978303	REC_EVENT	1580	3	3	HUMO	<>	HUMO	PANTALONES	28	PAL1	0	R1238N
2924.731	0.35	2980372	REC_EVENT	3649	3	3	HUMO	PANTALONES	HUMO	PANTALONES	28	PAL1	0	R1238N
2925.081	1.0	2980722	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2926.081	0.01	2981722	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2926.091	8.742	2981732	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	28	PAL1	0	R1238N
2934.833	10.928	2990474	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2945.761	0.007	3001402	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2945.768	0.267	3001409	STUDY_ORIENT	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2946.035	0.717	3001676	STUDY_ORIENT_OFF	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2946.752	4.017	3002393	STUDY_PAIR	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2950.769	1.017	3006410	PAIR_OFF	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2951.786	0.265	3007427	STUDY_ORIENT	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2952.051	0.668	3007692	STUDY_ORIENT_OFF	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2952.719	4.017	3008360	STUDY_PAIR	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2956.736	1.017	3012377	PAIR_OFF	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2957.753	0.267	3013394	STUDY_ORIENT	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2958.02	0.616	3013661	STUDY_ORIENT_OFF	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2958.636	4.018	3014277	STUDY_PAIR	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2962.654	1.001	3018294	PAIR_OFF	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2963.655	0.0	3019295	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2963.655	6.465	3019295	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2970.12	0.0	3025760	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2970.12	0.017	3025760	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2970.137	0.267	3025777	TEST_ORIENT	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2970.404	0.584	3026044	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2970.988	0.001	3026628	TEST_PROBE	n/a	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2970.989	1.057	3026629	REC_START	n/a	1	-999	n/a	TIZA	n/a	n/a	29	PAL1	0	R1238N
2972.046	2.959	3027686	REC_EVENT	1057	1	1	TIZA	TIZA	TIZA	TIBURON	29	PAL1	0	R1238N
2975.005	1.0	3030645	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2976.005	0.017	3031645	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2976.022	0.266	3031662	TEST_ORIENT	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2976.288	0.668	3031928	RETRIEVAL_ORIENT_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2976.956	0.0	3032596	REC_START	n/a	2	-999	n/a	TIBURON	n/a	n/a	29	PAL1	0	R1238N
2976.956	1.048	3032596	TEST_PROBE	n/a	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2978.004	1.839	3033644	REC_EVENT	1048	2	2	HILO	HILO	HILO	TE	29	PAL1	0	R1238N
2979.843	1.13	3035483	REC_EVENT	2887	2	2	HILO	TIBURON	HILO	TE	29	PAL1	0	R1238N
2980.973	1.0	3036613	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2981.973	0.017	3037613	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2981.99	0.265	3037630	TEST_ORIENT	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2982.255	0.618	3037895	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2982.873	0.001	3038513	TEST_PROBE	n/a	3	3	CAMA	n/a	ESTUFA	CAMA	29	PAL1	0	R1238N
2982.874	4.016	3038514	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2986.89	0.79	3042530	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2987.68	0.211	3043320	REC_EVENT	4806	3	3	CAMA	<>	ESTUFA	CAMA	29	PAL1	0	R1238N
2987.891	0.01	3043531	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
2987.901	30.643	3043541	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	29	PAL1	0	R1238N
3018.544	10.929	3074183	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3029.473	0.005	3085112	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3029.478	0.251	3085117	STUDY_ORIENT	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3029.729	0.733	3085368	STUDY_ORIENT_OFF	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3030.462	4.017	3086101	STUDY_PAIR	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3034.479	1.018	3090118	PAIR_OFF	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3035.497	0.267	3091136	STUDY_ORIENT	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3035.764	0.682	3091403	STUDY_ORIENT_OFF	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3036.446	4.017	3092085	STUDY_PAIR	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3040.463	1.017	3096102	PAIR_OFF	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3041.48	0.268	3097119	STUDY_ORIENT	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3041.748	0.599	3097387	STUDY_ORIENT_OFF	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3042.347	4.017	3097986	STUDY_PAIR	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3046.364	1.0	3102003	PAIR_OFF	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3047.364	0.0	3103003	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3047.364	51.941	3103003	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3099.305	0.0	3154943	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3099.305	0.016	3154943	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3099.321	0.251	3154959	TEST_ORIENT	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3099.572	0.766	3155210	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3100.338	0.001	3155976	TEST_PROBE	n/a	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3100.339	2.331	3155977	REC_START	n/a	3	-999	n/a	PASTA	n/a	n/a	30	PAL1	0	R1238N
3102.67	1.685	3158308	REC_EVENT	2331	3	1	PASTA	PASTA	PASTA	GRANERO	30	PAL1	0	R1238N
3104.355	1.001	3159993	PROBE_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3105.356	0.016	3160994	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3105.372	0.268	3161010	TEST_ORIENT	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3105.64	0.616	3161278	RETRIEVAL_ORIENT_OFF	n/a	3	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3106.256	0.0	3161894	TEST_PROBE	n/a	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3106.256	1.232	3161894	REC_START	n/a	2	-999	n/a	GANSOS	n/a	n/a	30	PAL1	0	R1238N
3107.488	2.785	3163126	REC_EVENT	1232	2	2	GANSOS	GANSOS	FLORECER	GANSOS	30	PAL1	0	R1238N
3110.273	1.0	3165910	PROBE_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3111.273	0.017	3166910	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3111.29	0.267	3166927	TEST_ORIENT	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3111.557	0.516	3167194	RETRIEVAL_ORIENT_OFF	n/a	2	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3112.073	0.001	3167710	TEST_PROBE	n/a	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3112.074	0.899	3167711	REC_START	n/a	1	-999	n/a	PASTA	n/a	n/a	30	PAL1	0	R1238N
3112.973	1.751	3168610	REC_EVENT	899	1	3	FLAUTA	FLAUTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3114.724	1.366	3170361	REC_EVENT	2650	1	3	FLAUTA	PASTA	FLAUTA	RAIZ	30	PAL1	0	R1238N
3116.09	1.0	3171727	PROBE_OFF	n/a	1	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3117.09	0.005	3172727	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3117.095	7.664	3172732	RECALL_END	n/a	-999	-999	n/a	n/a	n/a	n/a	30	PAL1	0	R1238N
3124.759	10.928	3180396	TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3135.687	0.007	3191324	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3135.694	0.267	3191331	STUDY_ORIENT	n/a	1	3	ALFILER	ALFILER	ALFILER	PULGA	31	PAL1	0	R1238N
3135.961	0.7	3191598	STUDY_ORIENT_OFF	n/a	1	3	ALFILER	ALFILER	ALFILER	PULGA	31	PAL1	0	R1238N
3136.661	4.017	3192298	STUDY_PAIR	n/a	1	3	ALFILER	ALFILER	ALFILER	PULGA	31	PAL1	0	R1238N
3140.678	1.017	3196315	PAIR_OFF	n/a	1	3	ALFILER	ALFILER	ALFILER	PULGA	31	PAL1	0	R1238N
3141.695	0.266	3197332	STUDY_ORIENT	n/a	2	2	SORBETE	JEEP	PRECIPICIO	SORBETE	31	PAL1	0	R1238N
3141.961	0.534	3197598	STUDY_ORIENT_OFF	n/a	2	2	SORBETE	JEEP	PRECIPICIO	SORBETE	31	PAL1	0	R1238N
3142.495	4.017	3198132	STUDY_PAIR	n/a	2	2	SORBETE	JEEP	PRECIPICIO	SORBETE	31	PAL1	0	R1238N
3146.512	1.017	3202149	PAIR_OFF	n/a	2	2	SORBETE	JEEP	PRECIPICIO	SORBETE	31	PAL1	0	R1238N
3147.529	0.266	3203166	STUDY_ORIENT	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3147.795	0.65	3203432	STUDY_ORIENT_OFF	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3148.445	4.017	3204082	STUDY_PAIR	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3152.462	1.0	3208099	PAIR_OFF	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3153.462	0.0	3209099	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3153.462	9.618	3209099	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3163.08	0.0	3218716	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3163.08	0.017	3218716	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3163.097	0.266	3218733	TEST_ORIENT	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3163.363	0.7	3218999	RETRIEVAL_ORIENT_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	31	PAL1	0	R1238N
3164.063	0.002	3219699	TEST_PROBE	n/a	3	1	JEEP	BANDA	BANDA	JEEP	31	PAL1	0	R1238N
3164.065	1.108	3219701	REC_START	n/a	3	-999	n/a	BANDA	n/a	n/a	31	PAL1	0	R1238N
